datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,5.57,269.26425,977.40967,2.4023113,79.31873,0.1603812,0.0
2018-01-01 01:00:00,5.54,269.17572,977.36017,2.822952,81.683205,0.0,0.0
2018-01-01 02:00:00,5.56,269.07166,977.22217,3.1867774,83.373314,0.19758567,0.0
2018-01-01 03:00:00,5.64,268.9971,977.08484,3.4493368,84.88366,0.23029745,0.0
2018-01-01 04:00:00,5.55,268.91278,977.12946,3.5590672,86.204346,0.23783743,0.0
2018-01-01 05:00:00,5.72,268.70068,977.21594,3.607262,87.25499,0.23858994,0.0
2018-01-01 06:00:00,5.63,268.67346,977.4018,3.6249948,87.86822,0.25001913,0.0
2018-01-01 07:00:00,5.64,268.08728,977.52826,3.415452,87.72219,0.17609447,0.0
2018-01-01 08:00:00,5.77,267.94305,977.67126,3.3690238,88.512535,0.17065555,0.0
2018-01-01 09:00:00,5.99,267.82733,978.0098,3.5256834,89.24138,0.17859787,0.0
2018-01-01 10:00:00,6.02,267.84338,978.0363,3.7312799,89.405075,0.1648888,0.0
2018-01-01 11:00:00,6.1,267.98068,978.3081,3.9617474,89.2303,0.14337897,0.0
2018-01-01 12:00:00,6.27,268.052,978.4957,4.1306534,88.963745,0.123173,0.0
2018-01-01 13:00:00,6.37,268.17438,978.7341,4.22885,88.47549,0.11858344,0.0
2018-01-01 14:00:00,6.49,268.35352,978.89453,4.1883774,88.13936,0.10962784,0.0
2018-01-01 15:00:00,6.52,268.55865,979.0494,4.117855,87.505516,0.100791454,0.0
2018-01-01 16:00:00,6.5,268.6736,979.10736,4.077678,87.44845,0.11141598,0.0
2018-01-01 17:00:00,6.53,268.9516,979.1043,4.1927567,86.98043,0.13956428,0.0
2018-01-01 18:00:00,6.64,269.43454,979.4348,4.454162,86.20361,0.17603627,0.0
2018-01-01 19:00:00,6.8,270.51355,979.2383,3.833434,88.37618,0.323236,0.0
2018-01-01 20:00:00,6.75,270.83887,979.4187,3.6507483,88.40448,0.3312379,0.0
2018-01-01 21:00:00,6.78,270.93665,979.68695,3.4483764,89.645645,0.29820204,0.0
2018-01-01 22:00:00,6.67,271.16693,979.74396,3.191723,89.944336,0.24224818,0.0
2018-01-01 23:00:00,6.5,271.1483,979.83167,3.196201,90.39768,0.2361685,0.0
2018-01-02 00:00:00,6.61,271.2656,979.78015,3.2016127,89.73009,4.637533,0.0
2018-01-02 01:00:00,6.46,271.2542,979.73737,3.0457647,90.08446,0.0,0.0
2018-01-02 02:00:00,6.23,271.0933,979.7966,3.2011526,89.94637,0.15594065,0.0
2018-01-02 03:00:00,6.13,270.99188,979.6256,3.216435,90.4662,0.15592948,0.0
2018-01-02 04:00:00,5.99,270.7923,979.62225,3.2371404,90.91469,0.11618063,0.0
2018-01-02 05:00:00,5.92,270.65485,979.55054,3.3442543,90.271935,0.13267249,0.0
2018-01-02 06:00:00,5.42,270.3905,979.6789,3.289553,90.302536,0.1103431,0.0
2018-01-02 07:00:00,5.25,270.17426,979.6014,3.4151309,90.27237,0.1161471,0.0
2018-01-02 08:00:00,5.07,270.11884,979.771,3.5418847,90.884796,0.1482889,0.0
2018-01-02 09:00:00,4.75,270.12543,979.6295,3.758753,89.817726,0.14778227,0.0
2018-01-02 10:00:00,4.64,270.18362,979.77924,4.1941657,90.078606,0.14226139,0.0
2018-01-02 11:00:00,4.79,270.1712,979.88135,4.467809,90.040436,0.12620538,0.0
2018-01-02 12:00:00,4.83,270.2165,979.6955,4.503754,89.57504,0.09398465,0.0
2018-01-02 13:00:00,5.04,270.42462,979.78015,4.980177,88.42227,0.10526925,0.0
2018-01-02 14:00:00,5.35,270.36267,979.62213,4.92164,88.45791,0.091820955,0.0
2018-01-02 15:00:00,5.31,270.5465,979.38025,5.169678,88.05257,0.11536479,0.0
2018-01-02 16:00:00,5.33,270.6156,979.30115,5.1611156,87.98562,0.08146465,0.0
2018-01-02 17:00:00,5.27,270.59454,978.9631,4.945449,88.617966,0.11910498,0.0
2018-01-02 18:00:00,5.21,270.54822,978.9464,4.788329,89.24684,0.1372844,0.0
2018-01-02 19:00:00,5.42,270.662,978.5847,5.015673,88.58746,0.18274784,0.0
2018-01-02 20:00:00,5.66,270.4605,978.5111,5.165957,89.08652,0.26607513,0.0
2018-01-02 21:00:00,5.79,270.1809,978.1069,5.449982,89.62886,0.32749772,0.0
2018-01-02 22:00:00,5.87,270.009,977.7264,5.7077317,89.504364,0.3836155,0.0
2018-01-02 23:00:00,5.84,269.93414,977.2611,5.8101172,88.94123,0.40259957,0.0
2018-01-03 00:00:00,6.42,269.80704,976.9093,6.292375,88.42479,4.2214274,0.0
2018-01-03 01:00:00,6.42,269.57642,976.4277,6.357889,88.99319,0.0,0.0
2018-01-03 02:00:00,6.26,269.64676,975.9995,6.4132295,86.27609,0.39361417,0.0
2018-01-03 03:00:00,6.06,269.5931,975.3201,7.18405,87.27359,0.35796314,0.0
2018-01-03 04:00:00,6.22,269.7334,974.9613,7.227946,86.889046,0.3456995,0.0
2018-01-03 05:00:00,6.22,269.72644,974.5253,7.278133,87.33483,0.32670796,0.0
2018-01-03 06:00:00,6.1,269.70636,973.9925,7.422355,88.314766,0.39490312,0.35
2018-01-03 07:00:00,5.78,269.29767,973.16815,8.587424,86.8795,0.36483398,0.0
