datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,7.84,282.80136,981.15967,2.1479325,95.5282,0.056266785,0.0
2018-01-01 01:00:00,8.35,282.3261,980.59015,2.3504193,95.99478,0.0,0.0
2018-01-01 02:00:00,8.66,282.08923,980.0422,2.4683495,95.85221,0.0017173588,0.0
2018-01-01 03:00:00,8.98,281.69046,979.4949,2.6885552,95.63947,0.0,0.0
2018-01-01 04:00:00,9.43,281.37177,978.49945,3.0487816,95.676056,0.0,0.0
2018-01-01 05:00:00,10.2,281.2085,977.85596,3.3779798,95.23097,0.0,0.0
2018-01-01 06:00:00,11.2,281.24573,977.1518,3.6465948,93.928154,0.0030398369,0.0
2018-01-01 07:00:00,12.42,282.64978,977.3883,4.1647477,93.899445,0.014103949,0.0
2018-01-01 08:00:00,13.55,283.4079,976.9313,4.6435738,92.33584,0.05272776,0.0
2018-01-01 09:00:00,13.94,283.9367,976.6799,3.837159,91.38016,0.2809465,0.0
2018-01-01 10:00:00,13.63,284.32776,976.1563,3.0056236,93.43893,0.5862117,0.53
2018-01-01 11:00:00,13.04,284.04514,975.2481,4.3133435,92.70614,0.9519905,0.0
2018-01-01 12:00:00,12.98,284.2434,974.1957,5.3932734,88.095894,1.660049,0.0
2018-01-01 13:00:00,13.0,284.08844,973.58405,5.714083,83.88101,1.8082857,0.0
2018-01-01 14:00:00,12.19,283.6953,973.3045,5.1072874,83.55976,1.4846921,0.29999998
2018-01-01 15:00:00,10.95,283.12506,973.7994,4.0976896,86.46619,0.91037154,0.29999998
2018-01-01 16:00:00,10.3,282.52322,973.9973,3.3534563,88.105034,0.31343102,0.0
2018-01-01 17:00:00,9.39,282.0102,974.3143,3.363595,88.21178,0.36522746,0.0
2018-01-01 18:00:00,7.79,281.90524,974.79486,3.412306,87.67051,0.26738083,0.0
2018-01-01 19:00:00,7.11,281.80652,975.2983,2.760421,84.740135,0.15196204,0.0
2018-01-01 20:00:00,7.06,281.87012,975.55865,2.721308,83.55292,0.036597252,0.0
2018-01-01 21:00:00,8.12,281.76086,975.707,2.493592,83.644585,0.019162893,0.0
2018-01-01 22:00:00,9.7,281.3896,975.364,2.3936467,83.81782,0.006109476,0.0
2018-01-01 23:00:00,10.26,281.30844,974.9016,2.4552786,82.998314,0.023514032,0.0
2018-01-02 00:00:00,10.8,281.34763,973.5502,3.0443945,82.64999,8.965263,0.049999997
2018-01-02 01:00:00,10.6,281.5335,972.70734,3.2134917,82.47266,0.0,0.0
2018-01-02 02:00:00,10.36,281.24368,971.8766,2.9390042,83.79569,0.13597496,1.13
2018-01-02 03:00:00,10.15,280.49384,970.9256,1.6323642,89.111,0.47545508,0.0
2018-01-02 04:00:00,9.65,280.49347,969.82227,0.8425234,90.81523,0.64881516,0.0
2018-01-02 05:00:00,9.69,279.8853,969.7205,1.609117,95.44561,1.7585307,4.7
2018-01-02 06:00:00,9.79,279.14636,970.0589,1.6092354,94.48681,0.38467348,2.44
2018-01-02 07:00:00,9.52,279.32855,970.28143,1.0439554,96.85829,0.006698072,1.4
2018-01-02 08:00:00,9.0,279.99774,970.88104,0.9640509,94.88494,0.24580956,0.0
2018-01-02 09:00:00,8.45,280.70355,971.8695,1.2598035,92.81664,0.07213652,0.0
2018-01-02 10:00:00,7.77,281.64066,972.47925,2.3798966,86.85762,0.009767711,0.0
2018-01-02 11:00:00,6.86,282.62042,972.81134,4.636182,78.47771,0.0,0.0
2018-01-02 12:00:00,6.61,283.0368,973.02545,5.181324,74.159294,0.0,0.0
2018-01-02 13:00:00,7.0,283.08868,973.77014,4.880578,70.168724,0.0,0.0
2018-01-02 14:00:00,7.26,283.03845,974.1621,4.591589,67.49274,0.0,0.0
2018-01-02 15:00:00,7.2,282.50745,975.0302,4.2209926,68.76006,0.0,0.0
2018-01-02 16:00:00,6.99,281.52185,975.8312,3.7345872,70.89902,0.0,0.0
2018-01-02 17:00:00,5.79,280.7469,976.75305,3.2379463,73.471146,0.0,0.0
2018-01-02 18:00:00,4.32,280.05408,977.3364,2.7960432,75.213745,0.0,0.0
2018-01-02 19:00:00,3.2,279.52527,977.28467,2.28894,72.11457,0.0,0.0
2018-01-02 20:00:00,2.96,278.66754,978.0411,2.3219202,74.728836,0.0,0.0
2018-01-02 21:00:00,3.44,277.9934,978.7369,2.1528575,76.88139,0.0,0.0
2018-01-02 22:00:00,3.59,277.0715,978.7364,2.088212,79.015976,0.0,0.0
2018-01-02 23:00:00,2.94,276.28766,979.09106,2.1007996,80.53483,0.0,0.0
2018-01-03 00:00:00,3.87,275.475,978.5293,1.9982165,81.906,3.7510724,0.0
2018-01-03 01:00:00,4.53,274.74634,978.63763,1.8817068,83.41385,0.0,0.0
2018-01-03 02:00:00,4.67,274.1155,978.5795,1.8282572,84.442726,0.0,0.0
2018-01-03 03:00:00,5.09,273.6263,978.5502,1.7190313,84.61138,0.0,0.0
2018-01-03 04:00:00,5.74,273.39746,978.43134,1.7535772,83.44342,0.0,0.0
2018-01-03 05:00:00,6.76,273.27527,978.22534,1.8302224,82.172066,0.0,0.0
2018-01-03 06:00:00,7.3,273.2298,978.3625,1.9484665,81.18361,0.0,0.0
2018-01-03 07:00:00,7.38,273.17267,979.47815,2.0767813,79.45519,0.0,0.0
2018-01-03 08:00:00,7.74,275.12158,978.9422,1.7473025,80.827675,0.0,0.0
2018-01-03 09:00:00,8.2,279.53394,978.8088,1.4415154,69.5838,0.0,0.0
2018-01-03 10:00:00,9.29,282.39722,979.2445,1.4780643,54.900837,0.0,0.0
2018-01-03 11:00:00,10.29,283.61923,978.01794,2.691174,44.907177,0.0,0.0
2018-01-03 12:00:00,10.92,283.42908,975.3554,3.4207234,49.635567,0.0,0.0
2018-01-03 13:00:00,11.52,283.65234,975.1789,2.7243798,59.621082,0.009380281,0.0
2018-01-03 14:00:00,12.14,283.15582,973.9322,3.069276,70.09573,0.04262477,0.0
2018-01-03 15:00:00,12.78,282.7613,972.46344,2.9553494,74.03943,0.0012516975,0.0
2018-01-03 16:00:00,13.54,282.2729,971.7047,2.6623213,79.7295,0.0045001507,0.0
2018-01-03 17:00:00,13.08,282.41565,971.0846,1.8557218,83.62318,0.09852647,0.0
2018-01-03 18:00:00,13.21,281.88574,971.0225,1.1085951,88.63654,0.14217198,0.0
2018-01-03 19:00:00,12.77,280.9886,970.42487,1.4083846,87.1385,0.1449734,0.0
2018-01-03 20:00:00,12.41,281.3858,970.0396,1.1088945,87.016556,0.06236139,0.0
2018-01-03 21:00:00,12.13,282.8717,970.63873,3.9266999,81.86793,0.03518164,0.0
2018-01-03 22:00:00,11.76,283.54346,971.1047,3.9934633,80.64058,0.022828579,0.0
2018-01-03 23:00:00,10.9,283.06442,971.9485,3.0234935,82.775185,0.006839633,0.0
