datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,7.73,289.48495,827.4397,3.781923,29.420042,5.618155,0.0
2018-01-01 01:00:00,7.26,288.2304,827.9402,3.1401622,32.569813,0.0,0.0
2018-01-01 02:00:00,7.39,287.1654,828.4922,2.5697346,36.370544,0.0,0.0
2018-01-01 03:00:00,7.98,285.79007,828.60486,2.0576859,43.27487,0.0,0.0
2018-01-01 04:00:00,8.74,284.2116,828.66943,1.904001,52.047626,0.0,0.0
2018-01-01 05:00:00,8.5,282.97607,828.42596,1.8458843,60.140568,0.0,0.0
2018-01-01 06:00:00,7.09,281.88635,828.1218,1.6805031,66.98356,0.0,0.0
2018-01-01 07:00:00,5.8,281.33533,827.9483,1.4274831,79.93172,0.0,0.0
2018-01-01 08:00:00,5.59,280.31024,827.9913,1.4682794,82.77666,0.0,0.0
2018-01-01 09:00:00,5.53,279.1574,828.03986,1.6375146,86.358444,0.0,0.0
2018-01-01 10:00:00,4.9,278.63635,828.55634,1.6044948,87.93974,0.0,0.0
2018-01-01 11:00:00,3.36,282.2502,829.0681,1.4112406,68.602295,0.0,0.0
2018-01-01 12:00:00,2.34,285.73364,829.4057,1.3065876,49.78967,0.0,0.0
2018-01-01 13:00:00,1.87,288.3482,829.35406,1.0882368,31.64694,0.0,0.0
2018-01-01 14:00:00,1.15,290.5703,829.0545,1.1277442,20.804323,0.0,0.0
2018-01-01 15:00:00,1.22,292.60748,828.65936,1.7545638,15.890399,0.0,0.0
2018-01-01 16:00:00,1.33,294.40408,828.3873,2.2779126,13.387203,0.0,0.0
2018-01-01 17:00:00,0.88,295.91254,827.6143,2.7743025,11.795091,0.0,0.0
2018-01-01 18:00:00,1.02,296.9658,827.08484,3.399667,11.048831,0.0,0.0
2018-01-01 19:00:00,1.14,297.59167,826.2383,3.9206872,10.612366,0.0,0.0
2018-01-01 20:00:00,1.71,297.75293,825.7787,5.73341,11.204868,0.0,0.0
2018-01-01 21:00:00,2.92,296.38782,825.73694,7.229993,13.033922,0.0,0.0
2018-01-01 22:00:00,3.55,294.56537,826.154,7.663109,14.513331,0.0,0.0
2018-01-01 23:00:00,3.37,292.67563,826.80164,6.4720364,15.32811,0.0,0.0
2018-01-02 00:00:00,3.21,290.78513,827.14014,5.8358173,17.552921,0.0,0.0
2018-01-02 01:00:00,2.98,289.46124,827.60736,4.690252,19.377699,0.0,0.0
2018-01-02 02:00:00,3.45,288.7476,827.59656,3.708365,19.83027,0.0,0.0
2018-01-02 03:00:00,4.42,288.26923,827.6256,3.2678313,20.42097,0.0,0.01
2018-01-02 04:00:00,4.73,287.74152,827.31226,3.018411,21.572044,0.0,0.0
2018-01-02 05:00:00,4.44,287.10602,827.07056,3.0218291,22.717216,0.0,0.0
2018-01-02 06:00:00,4.44,286.78894,826.4389,2.8540928,23.707975,0.0,0.0
2018-01-02 07:00:00,4.46,285.57855,826.1714,1.4941673,33.77967,0.04159659,0.0
2018-01-02 08:00:00,4.47,284.89423,825.891,1.3198937,35.975723,0.0,0.37
2018-01-02 09:00:00,4.87,283.19574,826.1395,1.7285131,43.465717,0.0,0.0
2018-01-02 10:00:00,4.93,282.5137,826.28925,1.7652491,52.782124,0.0,0.0
2018-01-02 11:00:00,5.29,284.8919,826.5913,1.3943782,47.853622,0.0,0.0
2018-01-02 12:00:00,5.35,287.20868,827.08545,1.8690612,32.91254,0.0,0.099999994
2018-01-02 13:00:00,5.39,289.0926,827.51013,3.4014938,24.433594,0.0,0.0
2018-01-02 14:00:00,5.29,290.71423,827.5921,4.8576775,20.972698,0.0,0.0
2018-01-02 15:00:00,4.47,293.1266,827.4002,6.423066,18.41739,0.0,0.0
2018-01-02 16:00:00,4.29,295.3402,826.9712,7.5108457,16.578365,0.0,0.0
2018-01-02 17:00:00,4.54,296.47736,826.4631,7.8853106,15.648775,0.0,0.0
2018-01-02 18:00:00,4.75,296.849,825.9964,7.898613,15.596909,0.0,0.0
2018-01-02 19:00:00,4.96,296.5077,825.9747,8.101821,15.291372,0.0,0.0
2018-01-02 20:00:00,5.14,295.9312,825.97107,8.184217,16.238728,0.0,0.0
