datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,56.12,298.61386,973.0697,1.3682082,86.93936,3.359899,0.0
2018-01-01 01:00:00,56.95,298.1894,974.1802,1.3190043,87.758705,0.0,0.0
2018-01-01 02:00:00,57.46,297.8119,975.3022,1.3915755,88.52344,0.0,0.0
2018-01-01 03:00:00,58.25,297.4893,975.8049,1.4176145,89.006004,0.0,0.25
2018-01-01 04:00:00,58.49,297.3874,975.55945,1.348032,88.79449,0.0,1.92
2018-01-01 05:00:00,58.74,297.19092,974.9459,1.2728921,89.42026,0.001475215,1.01
2018-01-01 06:00:00,58.97,296.85706,974.5318,1.236885,90.971954,0.0050738454,3.6
2018-01-01 07:00:00,58.82,296.90564,974.0183,1.4477695,90.34247,0.002168119,4.17
2018-01-01 08:00:00,58.26,296.7614,974.14124,1.5362681,90.3925,0.0,3.56
2018-01-01 09:00:00,58.11,296.6496,974.33984,1.5711125,90.042816,0.0,1.74
2018-01-01 10:00:00,58.59,296.69885,975.06635,1.4981692,89.57584,0.0,0.77
2018-01-01 11:00:00,58.63,297.86154,976.0481,1.3284507,86.85249,0.0061690807,0.24
2018-01-01 12:00:00,57.2,299.4192,976.7457,1.9426519,79.31762,0.009506941,0.0
2018-01-01 13:00:00,55.49,300.70758,977.04407,2.5479488,73.019775,0.053867698,0.0
2018-01-01 14:00:00,55.58,301.92188,976.83453,2.6875925,67.43063,0.024408102,0.38
2018-01-01 15:00:00,56.16,303.08014,976.0494,2.7448397,62.533848,0.001206994,0.0
2018-01-01 16:00:00,56.19,304.2205,974.98737,2.9414675,58.586426,0.001206994,0.0
2018-01-01 17:00:00,56.29,304.58246,973.3343,2.9458785,56.466454,0.003606081,0.0
2018-01-01 18:00:00,54.52,304.9365,972.22485,2.7451348,55.148518,0.005090238,0.0
2018-01-01 19:00:00,52.51,303.21277,971.9283,3.4888732,58.257317,0.013411038,0.0
2018-01-01 20:00:00,51.59,301.708,971.2887,2.3543448,66.40076,0.018239021,0.0
2018-01-01 21:00:00,51.45,301.06165,970.37695,1.5232941,71.835686,0.0,0.0
2018-01-01 22:00:00,52.38,300.3896,970.884,1.3736407,77.18734,0.0,0.0
2018-01-01 23:00:00,52.79,299.57797,971.4617,1.193532,80.364044,0.0,0.0
2018-01-02 00:00:00,53.04,298.90427,972.36017,0.8868852,84.728,0.14887154,0.0
2018-01-02 01:00:00,53.08,298.71124,974.17737,1.0340257,84.67754,0.0,0.0
2018-01-02 02:00:00,52.62,298.30618,975.10657,1.1273568,86.24928,0.0,0.0
