datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,25.12,287.30722,1002.3097,3.4838617,76.19469,5.8271737,0.0
2018-01-01 01:00:00,25.36,288.30853,1002.59015,4.5790625,70.57764,0.0,0.0
2018-01-01 02:00:00,25.45,289.26697,1002.6222,4.9316244,67.40056,0.013474375,0.0
2018-01-01 03:00:00,25.3,289.66507,1001.8248,4.778122,67.26836,0.006105751,0.0
2018-01-01 04:00:00,25.28,289.84637,1000.85944,4.6529517,67.05081,0.008225441,0.0
2018-01-01 05:00:00,25.85,289.8374,999.86597,4.5091214,67.42164,0.005312264,0.0
2018-01-01 06:00:00,26.08,290.10706,999.3218,4.661815,67.50444,0.009000301,0.0
2018-01-01 07:00:00,26.88,289.92322,998.7683,4.9870625,70.11114,0.012598932,0.0
2018-01-01 08:00:00,27.56,289.57587,999.02124,4.8392415,71.96237,0.025950372,0.0
2018-01-01 09:00:00,28.27,289.20428,998.96985,4.4236336,74.05989,0.006839633,0.0
2018-01-01 10:00:00,29.15,288.88635,999.43634,4.255704,75.339066,0.005736947,0.0
2018-01-01 11:00:00,29.89,288.65646,999.9281,4.235339,76.73832,0.011578202,0.0
2018-01-01 12:00:00,29.75,288.62817,1000.3257,4.186066,77.24794,0.020712614,0.0
2018-01-01 13:00:00,30.11,288.77985,1000.6841,4.234802,76.473114,0.01232326,0.0
2018-01-01 14:00:00,30.38,288.79297,1000.6145,4.23543,75.9567,0.01874566,0.0
2018-01-01 15:00:00,31.31,288.4317,1000.52936,4.0407934,78.08421,0.012978911,0.0
2018-01-01 16:00:00,32.06,288.60135,1000.28735,3.980308,77.95681,0.0073462725,0.0
2018-01-01 17:00:00,32.1,288.37933,999.9143,3.8991313,79.26322,0.016912818,0.0
2018-01-01 18:00:00,31.99,288.45602,999.7449,3.8944242,79.540375,0.009635085,0.0
2018-01-01 19:00:00,32.09,288.68542,999.59827,3.807742,78.4876,0.0011175871,0.0
2018-01-01 20:00:00,31.95,288.5752,999.2687,3.7573662,78.78387,0.0,0.0
2018-01-01 21:00:00,31.29,288.45032,999.2269,3.8063328,79.00245,0.0,0.0
2018-01-01 22:00:00,31.01,288.40326,999.43396,3.9542842,78.9064,0.0,0.0
2018-01-01 23:00:00,30.79,288.4686,1000.2216,4.0690513,79.44223,0.0,0.0
2018-01-02 00:00:00,30.61,289.52145,1000.64014,4.2056975,78.02633,0.22042692,0.0
2018-01-02 01:00:00,30.41,290.81476,1000.9473,4.675418,73.688,0.0,0.0
2018-01-02 02:00:00,30.17,291.88235,1000.9366,5.388599,68.71875,0.0,0.0
2018-01-02 03:00:00,29.93,292.5622,1000.04565,5.985407,66.35743,0.0,0.0
2018-01-02 04:00:00,29.84,292.89386,999.0323,5.928849,65.3518,0.0,0.0
2018-01-02 05:00:00,29.69,293.01422,998.0906,5.880509,65.37349,0.0,0.0
2018-01-02 06:00:00,28.64,292.98035,997.2989,5.8176174,65.86715,0.0,0.0
2018-01-02 07:00:00,28.66,292.72113,996.78143,5.451107,69.9745,0.0,0.0
2018-01-02 08:00:00,28.86,292.1657,996.841,4.620874,72.01254,0.0,0.0
2018-01-02 09:00:00,29.3,291.30902,996.66956,4.2660027,74.490685,0.0,0.0
2018-01-02 10:00:00,29.77,290.48636,997.15924,4.2580934,77.12676,0.0,0.0
2018-01-02 11:00:00,29.92,290.03253,997.55133,4.3651214,78.27745,0.0,0.0
2018-01-02 12:00:00,30.12,289.73407,997.90546,4.2356124,79.25498,0.0,0.0
2018-01-02 13:00:00,30.1,289.42853,998.1802,4.021796,80.11568,0.0,0.0
2018-01-02 14:00:00,29.43,289.26306,998.50214,3.8940504,80.73232,0.0,0.0
2018-01-02 15:00:00,28.88,288.95862,998.4202,3.8408608,81.60088,0.0,0.0
2018-01-02 16:00:00,28.89,288.76794,998.2912,3.799882,82.14601,0.0,0.0
2018-01-02 17:00:00,28.6,288.61212,998.07306,3.5866137,82.97047,0.0,0.0
2018-01-02 18:00:00,28.09,288.42517,998.0164,3.3880076,84.15124,0.0,0.0
2018-01-02 19:00:00,27.94,288.62683,997.8047,3.4450562,83.293846,0.0,0.0
2018-01-02 20:00:00,27.59,288.5816,997.9211,3.431944,83.30471,0.0,0.0
2018-01-02 21:00:00,27.16,288.42505,997.89685,3.3827934,84.02578,0.0,0.0
2018-01-02 22:00:00,26.81,288.3762,998.1864,3.3258398,84.88243,0.0,0.0
2018-01-02 23:00:00,27.02,288.3521,998.7111,3.3004231,85.872284,0.0,0.0
2018-01-03 00:00:00,28.86,289.6215,998.9793,3.243373,83.77068,0.0,0.0
2018-01-03 01:00:00,29.11,291.71704,999.3176,3.4619846,77.15473,0.0,0.0
2018-01-03 02:00:00,28.87,293.00223,999.3095,3.9846115,71.246086,0.0,0.0
2018-01-03 03:00:00,28.25,293.87436,998.5002,4.288586,68.36879,0.0,0.0
2018-01-03 04:00:00,28.12,294.56543,997.5413,5.013563,65.37238,0.0,0.0
2018-01-03 05:00:00,28.29,294.58386,996.5053,4.7991376,64.41416,0.0,0.0
2018-01-03 06:00:00,28.25,294.1048,995.8725,4.62253,66.28451,0.0,0.0
2018-01-03 07:00:00,28.72,294.05157,995.78815,4.539187,65.65623,0.0,0.0
2018-01-03 08:00:00,29.23,293.28174,996.09216,4.240193,67.80997,0.0,0.0
2018-01-03 09:00:00,29.91,292.323,996.5687,4.2063622,69.78306,0.0,0.0
2018-01-03 10:00:00,30.71,291.5144,997.14453,4.325283,71.23638,0.0,0.0
2018-01-03 11:00:00,31.46,291.06064,997.70795,4.5852733,72.163475,0.0,0.0
2018-01-03 12:00:00,32.42,290.83728,998.1654,4.6697946,72.79363,0.0,0.0
2018-01-03 13:00:00,33.24,290.51367,998.3189,4.6101975,74.12895,0.0,0.0
2018-01-03 14:00:00,33.82,290.30817,998.0422,4.5800724,74.97488,0.0,0.0
2018-01-03 15:00:00,34.52,290.05817,997.66345,4.4231553,76.64439,0.0,0.0
2018-01-03 16:00:00,35.32,289.75336,997.3947,4.111793,79.03769,0.0,0.0
2018-01-03 17:00:00,35.88,289.52112,996.81464,3.7698445,81.72991,0.0,0.0
2018-01-03 18:00:00,35.86,289.34668,996.4925,3.5457256,84.11935,0.0,0.0
2018-01-03 19:00:00,36.53,289.6585,996.59485,3.3419166,80.48446,0.006765127,0.0
2018-01-03 20:00:00,36.89,289.37408,996.37964,3.2237873,82.898315,0.0059306617,0.0
2018-01-03 21:00:00,37.39,289.27014,996.0087,3.190697,84.55778,0.0017285347,0.0
2018-01-03 22:00:00,36.86,289.02588,996.1847,3.1325734,86.34562,0.0,0.0
2018-01-03 23:00:00,36.4,289.1035,996.37854,3.0323417,87.61193,0.0,0.0
2018-01-04 00:00:00,37.48,290.3779,996.51794,2.943443,85.76195,0.015163422,0.0
2018-01-04 01:00:00,38.82,292.3182,996.5516,3.2042086,78.778145,0.0,0.0
2018-01-04 02:00:00,39.92,293.42798,996.21643,3.4492326,73.376915,0.0,0.0
2018-01-04 03:00:00,40.84,294.14734,995.47345,3.0455098,70.66232,0.0,0.0
2018-01-04 04:00:00,41.56,295.05634,994.7472,2.5578337,67.33176,0.0,0.0
2018-01-04 05:00:00,41.91,295.3202,993.7341,1.6462045,66.88013,0.0,0.0
2018-01-04 06:00:00,42.1,294.69244,993.3987,1.3047624,70.22708,0.0,0.0
2018-01-04 07:00:00,42.21,294.33234,993.2312,1.2143711,76.20515,0.003996491,7.15
2018-01-04 08:00:00,42.64,293.8402,993.35583,1.1883646,79.970375,0.006772578,13.93
2018-01-04 09:00:00,43.07,292.9662,993.5217,0.90042377,86.09366,0.009447335,3.09
2018-01-04 10:00:00,43.23,292.08322,994.4735,1.01301,90.901024,0.28727204,0.21
2018-01-04 11:00:00,43.56,291.38788,994.6859,1.2832179,94.34162,0.07455796,0.0
2018-01-04 12:00:00,43.79,290.9872,995.0768,1.576672,95.64681,0.16866624,0.0
2018-01-04 13:00:00,43.74,290.5986,995.27185,1.8162848,96.24256,0.13825297,0.0
2018-01-04 14:00:00,43.74,290.25433,995.1033,1.7787308,96.93035,0.07486943,0.26999998
2018-01-04 15:00:00,44.31,289.99103,994.65436,1.9285345,97.43963,0.039592385,0.03
2018-01-04 16:00:00,45.19,289.7196,994.7243,2.1574473,97.95399,0.07517636,0.66999996
2018-01-04 17:00:00,46.44,289.54752,994.61597,2.1614435,97.906784,0.11025369,0.0
2018-01-04 18:00:00,46.64,289.40024,994.438,2.1190188,97.60099,0.109001994,0.14999999
2018-01-04 19:00:00,46.66,289.37036,994.28625,2.1436765,96.559975,0.008136034,0.0
2018-01-04 20:00:00,47.12,289.27512,994.2793,2.3191602,96.72827,0.0,0.0
2018-01-04 21:00:00,47.64,289.1894,994.46063,2.712079,96.80483,0.008001924,0.0
2018-01-04 22:00:00,47.09,289.05524,995.1339,3.0467677,96.46532,0.044330955,0.0
2018-01-04 23:00:00,46.56,288.93347,996.17914,2.9431367,94.16583,0.27659535,0.0
2018-01-05 00:00:00,47.87,288.8017,997.1461,3.0990152,92.36479,1.7999798,0.0
