datetime,pwv,t2m,sp,wind_speed,rh,tp_era5,gpm_precip_sum_1h
2018-01-01 00:00:00,37.27,299.4166,998.7897,2.5798194,75.63789,4.8893986,0.0
2018-01-01 01:00:00,37.77,301.30072,997.79016,2.3568976,67.53128,0.0,0.0
2018-01-01 02:00:00,38.62,302.92322,996.6922,1.8368161,61.339863,0.0,0.0
2018-01-01 03:00:00,38.97,304.39163,995.34485,1.6509583,56.263077,0.015169382,0.0
2018-01-01 04:00:00,39.7,305.1823,994.42944,1.6476127,53.44281,0.04284084,7.6899996
2018-01-01 05:00:00,39.96,302.91162,994.54596,2.133897,62.66616,1.6733259,2.35
2018-01-01 06:00:00,40.55,298.17737,995.6318,2.587366,87.62251,4.189074,0.0
2018-01-01 07:00:00,41.07,296.81775,995.77826,2.1962903,91.90747,1.7402023,0.0
2018-01-01 08:00:00,41.96,295.42157,997.04126,1.8617063,96.56469,1.1272728,0.0
2018-01-01 09:00:00,42.49,294.73553,997.76984,1.002666,98.10037,0.33415854,0.0
2018-01-01 10:00:00,42.29,294.7379,998.8563,0.5816382,97.119,0.045217574,0.0
2018-01-01 11:00:00,41.45,294.68576,999.1181,0.91162586,97.52746,0.10994077,0.0
2018-01-01 12:00:00,40.39,294.67505,999.2057,0.85105956,97.93293,0.007674098,0.0
2018-01-01 13:00:00,38.91,294.7525,998.83405,0.9220019,97.71817,0.0017136335,0.0
2018-01-01 14:00:00,37.93,294.75195,998.1145,1.023216,96.86011,0.002682209,0.0
2018-01-01 15:00:00,36.9,294.79694,997.34937,0.8597429,95.58461,0.0,0.0
2018-01-01 16:00:00,36.15,294.824,996.66736,0.7453216,94.839645,0.0,0.0
2018-01-01 17:00:00,36.0,294.54926,996.12427,0.5901314,96.311615,0.0,0.0
2018-01-01 18:00:00,35.95,294.53806,995.98486,0.15741053,95.182335,0.0012312084,0.0
2018-01-01 19:00:00,36.46,293.75183,997.0783,0.9571108,97.53384,0.0,0.0
2018-01-01 20:00:00,37.0,294.52246,997.62866,0.3827577,97.98043,0.0,0.0
